id,value
1999,data-1999
2000,data-2000
2001,data-2001
2002,data-2002
2003,data-2003
2004,data-2004
2005,data-2005
2006,data-2006
2007,data-2007
2008,data-2008
2009,data-2009
2010,data-2010
2011,data-2011
2012,data-2012
2013,data-2013
2014,data-2014
2015,data-2015
2016,data-2016
2017,data-2017
2018,data-2018
2019,data-2019
2020,data-2020
2021,data-2021
2022,data-2022
2023,data-2023
2024,data-2024
2025,data-2025
2026,data-2026
2027,data-2027
2028,data-2028
2029,data-2029
2030,data-2030
2031,data-2031
2032,data-2032
2033,data-2033
2034,data-2034
2035,data-2035
2036,data-2036
2037,data-2037
2038,data-2038
2039,data-2039
2040,data-2040
2041,data-2041
2042,data-2042
2043,data-2043
2044,data-2044
2045,data-2045
2046,data-2046
2047,data-2047
2048,data-2048
2049,data-2049
2050,data-2050
2051,data-2051
2052,data-2052
2053,data-2053
2054,data-2054
2055,data-2055
2056,data-2056
2057,data-2057
2058,data-2058
2059,data-2059
2060,data-2060
2061,data-2061
2062,data-2062
2063,data-2063
2064,data-2064
2065,data-2065
2066,data-2066
2067,data-2067
2068,data-2068
2069,data-2069
2070,data-2070
2071,data-2071
2072,data-2072
2073,data-2073
2074,data-2074
2075,data-2075
2076,data-2076
2077,data-2077
2078,data-2078
2079,data-2079
2080,data-2080
2081,data-2081
2082,data-2082
2083,data-2083
2084,data-2084
2085,data-2085
2086,data-2086
2087,data-2087
2088,data-2088
2089,data-2089
2090,data-2090
2091,data-2091
2092,data-2092
2093,data-2093
2094,data-2094
2095,data-2095
2096,data-2096
2097,data-2097
2098,data-2098
2099,data-2099
2100,data-2100
2101,data-2101
2102,data-2102
2103,data-2103
2104,data-2104
2105,data-2105
2106,data-2106
2107,data-2107
2108,data-2108
2109,data-2109
2110,data-2110
2111,data-2111
2112,data-2112
2113,data-2113
2114,data-2114
2115,data-2115
2116,data-2116
2117,data-2117
2118,data-2118
2119,data-2119
2120,data-2120
2121,data-2121
2122,data-2122
2123,data-2123
2124,data-2124
2125,data-2125
2126,data-2126
2127,data-2127
2128,data-2128
2129,data-2129
2130,data-2130
2131,data-2131
2132,data-2132
2133,data-2133
2134,data-2134
2135,data-2135
2136,data-2136
2137,data-2137
2138,data-2138
2139,data-2139
2140,data-2140
2141,data-2141
2142,data-2142
2143,data-2143
2144,data-2144
2145,data-2145
2146,data-2146
2147,data-2147
2148,data-2148
2149,data-2149
2150,data-2150
2151,data-2151
2152,data-2152
2153,data-2153
2154,data-2154
2155,data-2155
2156,data-2156
2157,data-2157
2158,data-2158
2159,data-2159
2160,data-2160
2161,data-2161
2162,data-2162
2163,data-2163
2164,data-2164
2165,data-2165
2166,data-2166
2167,data-2167
2168,data-2168
2169,data-2169
2170,data-2170
2171,data-2171
2172,data-2172
2173,data-2173
2174,data-2174
2175,data-2175
2176,data-2176
2177,data-2177
2178,data-2178
2179,data-2179
2180,data-2180
2181,data-2181
2182,data-2182
2183,data-2183
2184,data-2184
2185,data-2185
2186,data-2186
2187,data-2187
2188,data-2188
2189,data-2189
2190,data-2190
2191,data-2191
2192,data-2192
2193,data-2193
2194,data-2194
2195,data-2195
2196,data-2196
2197,data-2197
2198,data-2198
2199,data-2199
2200,data-2200
2201,data-2201
2202,data-2202
2203,data-2203
2204,data-2204
2205,data-2205
2206,data-2206
2207,data-2207
2208,data-2208
2209,data-2209
2210,data-2210
2211,data-2211
2212,data-2212
2213,data-2213
2214,data-2214
2215,data-2215
2216,data-2216
2217,data-2217
2218,data-2218
2219,data-2219
2220,data-2220
2221,data-2221
2222,data-2222
2223,data-2223
2224,data-2224
2225,data-2225
2226,data-2226
2227,data-2227
2228,data-2228
2229,data-2229
2230,data-2230
2231,data-2231
2232,data-2232
2233,data-2233
2234,data-2234
2235,data-2235
2236,data-2236
2237,data-2237
2238,data-2238
2239,data-2239
2240,data-2240
2241,data-2241
2242,data-2242
2243,data-2243
2244,data-2244
2245,data-2245
2246,data-2246
2247,data-2247
2248,data-2248
2249,data-2249
2250,data-2250
2251,data-2251
2252,data-2252
2253,data-2253
2254,data-2254
2255,data-2255
2256,data-2256
2257,data-2257
2258,data-2258
2259,data-2259
2260,data-2260
2261,data-2261
2262,data-2262
2263,data-2263
2264,data-2264
2265,data-2265
2266,data-2266
2267,data-2267
2268,data-2268
2269,data-2269
2270,data-2270
2271,data-2271
2272,data-2272
2273,data-2273
2274,data-2274
2275,data-2275
2276,data-2276
2277,data-2277
2278,data-2278
2279,data-2279
2280,data-2280
2281,data-2281
2282,data-2282
2283,data-2283
2284,data-2284
2285,data-2285
2286,data-2286
2287,data-2287
2288,data-2288
2289,data-2289
2290,data-2290
2291,data-2291
2292,data-2292
2293,data-2293
2294,data-2294
2295,data-2295
2296,data-2296
2297,data-2297
2298,data-2298
2299,data-2299
2300,data-2300
2301,data-2301
2302,data-2302
2303,data-2303
2304,data-2304
2305,data-2305
2306,data-2306
2307,data-2307
2308,data-2308
2309,data-2309
2310,data-2310
2311,data-2311
2312,data-2312
2313,data-2313
2314,data-2314
2315,data-2315
2316,data-2316
2317,data-2317
2318,data-2318
2319,data-2319
2320,data-2320
2321,data-2321
2322,data-2322
2323,data-2323
2324,data-2324
2325,data-2325
2326,data-2326
2327,data-2327
2328,data-2328
2329,data-2329
2330,data-2330
2331,data-2331
2332,data-2332
2333,data-2333
2334,data-2334
2335,data-2335
2336,data-2336
2337,data-2337
2338,data-2338
2339,data-2339
2340,data-2340
2341,data-2341
2342,data-2342
2343,data-2343
2344,data-2344
2345,data-2345
2346,data-2346
2347,data-2347
2348,data-2348
2349,data-2349
2350,data-2350
2351,data-2351
2352,data-2352
2353,data-2353
2354,data-2354
2355,data-2355
2356,data-2356
2357,data-2357
2358,data-2358
2359,data-2359
2360,data-2360
2361,data-2361
2362,data-2362
2363,data-2363
2364,data-2364
2365,data-2365
2366,data-2366
2367,data-2367
2368,data-2368
2369,data-2369
2370,data-2370
2371,data-2371
2372,data-2372
2373,data-2373
2374,data-2374
2375,data-2375
2376,data-2376
2377,data-2377
2378,data-2378
2379,data-2379
2380,data-2380
2381,data-2381
2382,data-2382
2383,data-2383
2384,data-2384
2385,data-2385
2386,data-2386
2387,data-2387
2388,data-2388
2389,data-2389
2390,data-2390
2391,data-2391
2392,data-2392
2393,data-2393
2394,data-2394
2395,data-2395
2396,data-2396
2397,data-2397
2398,data-2398
2399,data-2399
2400,data-2400
2401,data-2401
2402,data-2402
2403,data-2403
2404,data-2404
2405,data-2405
2406,data-2406
2407,data-2407
2408,data-2408
2409,data-2409
2410,data-2410
2411,data-2411
2412,data-2412
2413,data-2413
2414,data-2414
2415,data-2415
2416,data-2416
2417,data-2417
2418,data-2418
2419,data-2419
2420,data-2420
2421,data-2421
2422,data-2422
2423,data-2423
2424,data-2424
2425,data-2425
2426,data-2426
2427,data-2427
2428,data-2428
2429,data-2429
2430,data-2430
2431,data-2431
2432,data-2432
2433,data-2433
2434,data-2434
2435,data-2435
2436,data-2436
2437,data-2437
2438,data-2438
2439,data-2439
2440,data-2440
2441,data-2441
2442,data-2442
2443,data-2443
2444,data-2444
2445,data-2445
2446,data-2446
2447,data-2447
2448,data-2448
2449,data-2449
2450,data-2450
2451,data-2451
2452,data-2452
2453,data-2453
2454,data-2454
2455,data-2455
2456,data-2456
2457,data-2457
2458,data-2458
2459,data-2459
2460,data-2460
2461,data-2461
2462,data-2462
2463,data-2463
2464,data-2464
2465,data-2465
2466,data-2466
2467,data-2467
2468,data-2468
2469,data-2469
2470,data-2470
2471,data-2471
2472,data-2472
2473,data-2473
2474,data-2474
2475,data-2475
2476,data-2476
2477,data-2477
2478,data-2478
2479,data-2479
2480,data-2480
2481,data-2481
2482,data-2482
2483,data-2483
2484,data-2484
2485,data-2485
2486,data-2486
2487,data-2487
2488,data-2488
2489,data-2489
2490,data-2490
2491,data-2491
2492,data-2492
2493,data-2493
2494,data-2494
2495,data-2495
2496,data-2496
2497,data-2497
2498,data-2498
2499,data-2499
2500,data-2500
2501,data-2501
2502,data-2502
2503,data-2503
2504,data-2504
2505,data-2505
2506,data-2506
2507,data-2507
2508,data-2508
2509,data-2509
2510,data-2510
2511,data-2511
2512,data-2512
2513,data-2513
2514,data-2514
2515,data-2515
2516,data-2516
2517,data-2517
2518,data-2518
2519,data-2519
2520,data-2520
2521,data-2521
2522,data-2522
2523,data-2523
2524,data-2524
2525,data-2525
2526,data-2526
2527,data-2527
2528,data-2528
2529,data-2529
2530,data-2530
2531,data-2531
2532,data-2532
2533,data-2533
2534,data-2534
2535,data-2535
2536,data-2536
2537,data-2537
2538,data-2538
2539,data-2539
2540,data-2540
2541,data-2541
2542,data-2542
2543,data-2543
2544,data-2544
2545,data-2545
2546,data-2546
2547,data-2547
2548,data-2548
2549,data-2549
2550,data-2550
2551,data-2551
2552,data-2552
2553,data-2553
2554,data-2554
2555,data-2555
2556,data-2556
2557,data-2557
2558,data-2558
2559,data-2559
2560,data-2560
2561,data-2561
2562,data-2562
2563,data-2563
2564,data-2564
2565,data-2565
2566,data-2566
2567,data-2567
2568,data-2568
2569,data-2569
2570,data-2570
2571,data-2571
2572,data-2572
2573,data-2573
2574,data-2574
2575,data-2575
2576,data-2576
2577,data-2577
2578,data-2578
2579,data-2579
2580,data-2580
2581,data-2581
2582,data-2582
2583,data-2583
2584,data-2584
2585,data-2585
2586,data-2586
2587,data-2587
2588,data-2588
2589,data-2589
2590,data-2590
2591,data-2591
2592,data-2592
2593,data-2593
2594,data-2594
2595,data-2595
2596,data-2596
2597,data-2597
2598,data-2598
2599,data-2599
2600,data-2600
2601,data-2601
2602,data-2602
2603,data-2603
2604,data-2604
2605,data-2605
2606,data-2606
2607,data-2607
2608,data-2608
2609,data-2609
2610,data-2610
2611,data-2611
2612,data-2612
2613,data-2613
2614,data-2614
2615,data-2615
2616,data-2616
2617,data-2617
2618,data-2618
2619,data-2619
2620,data-2620
2621,data-2621
2622,data-2622
2623,data-2623
2624,data-2624
2625,data-2625
2626,data-2626
2627,data-2627
2628,data-2628
2629,data-2629
2630,data-2630
2631,data-2631
2632,data-2632
2633,data-2633
2634,data-2634
2635,data-2635
2636,data-2636
2637,data-2637
2638,data-2638
2639,data-2639
2640,data-2640
2641,data-2641
2642,data-2642
2643,data-2643
2644,data-2644
2645,data-2645
2646,data-2646
2647,data-2647
2648,data-2648
2649,data-2649
2650,data-2650
2651,data-2651
2652,data-2652
2653,data-2653
2654,data-2654
2655,data-2655
2656,data-2656
2657,data-2657
2658,data-2658
2659,data-2659
2660,data-2660
2661,data-2661
2662,data-2662
2663,data-2663
2664,data-2664
2665,data-2665
2666,data-2666
2667,data-2667
2668,data-2668
2669,data-2669
2670,data-2670
2671,data-2671
2672,data-2672
2673,data-2673
2674,data-2674
2675,data-2675
2676,data-2676
2677,data-2677
2678,data-2678
2679,data-2679
2680,data-2680
2681,data-2681
2682,data-2682
2683,data-2683
2684,data-2684
2685,data-2685
2686,data-2686
2687,data-2687
2688,data-2688
2689,data-2689
2690,data-2690
2691,data-2691
2692,data-2692
2693,data-2693
2694,data-2694
2695,data-2695
2696,data-2696
2697,data-2697
2698,data-2698
2699,data-2699
2700,data-2700
2701,data-2701
2702,data-2702
2703,data-2703
2704,data-2704
2705,data-2705
2706,data-2706
2707,data-2707
2708,data-2708
2709,data-2709
2710,data-2710
2711,data-2711
2712,data-2712
2713,data-2713
2714,data-2714
2715,data-2715
2716,data-2716
2717,data-2717
2718,data-2718
2719,data-2719
2720,data-2720
2721,data-2721
2722,data-2722
2723,data-2723
2724,data-2724
2725,data-2725
2726,data-2726
2727,data-2727
2728,data-2728
2729,data-2729
2730,data-2730
2731,data-2731
2732,data-2732
2733,data-2733
2734,data-2734
2735,data-2735
2736,data-2736
2737,data-2737
2738,data-2738
2739,data-2739
2740,data-2740
2741,data-2741
2742,data-2742
2743,data-2743
2744,data-2744
2745,data-2745
2746,data-2746
2747,data-2747
2748,data-2748
2749,data-2749
2750,data-2750
2751,data-2751
2752,data-2752
2753,data-2753
2754,data-2754
2755,data-2755
2756,data-2756
2757,data-2757
2758,data-2758
2759,data-2759
2760,data-2760
2761,data-2761
2762,data-2762
2763,data-2763
2764,data-2764
2765,data-2765
2766,data-2766
2767,data-2767
2768,data-2768
2769,data-2769
2770,data-2770
2771,data-2771
2772,data-2772
2773,data-2773
2774,data-2774
2775,data-2775
2776,data-2776
2777,data-2777
2778,data-2778
2779,data-2779
2780,data-2780
2781,data-2781
2782,data-2782
2783,data-2783
2784,data-2784
2785,data-2785
2786,data-2786
2787,data-2787
2788,data-2788
2789,data-2789
2790,data-2790
2791,data-2791
2792,data-2792
2793,data-2793
2794,data-2794
2795,data-2795
2796,data-2796
2797,data-2797
2798,data-2798
2799,data-2799
2800,data-2800
2801,data-2801
2802,data-2802
2803,data-2803
2804,data-2804
2805,data-2805
2806,data-2806
2807,data-2807
2808,data-2808
2809,data-2809
2810,data-2810
2811,data-2811
2812,data-2812
2813,data-2813
2814,data-2814
2815,data-2815
2816,data-2816
2817,data-2817
2818,data-2818
2819,data-2819
2820,data-2820
2821,data-2821
2822,data-2822
2823,data-2823
2824,data-2824
2825,data-2825
2826,data-2826
2827,data-2827
2828,data-2828
2829,data-2829
2830,data-2830
2831,data-2831
2832,data-2832
2833,data-2833
2834,data-2834
2835,data-2835
2836,data-2836
2837,data-2837
2838,data-2838
2839,data-2839
2840,data-2840
2841,data-2841
2842,data-2842
2843,data-2843
2844,data-2844
2845,data-2845
2846,data-2846
2847,data-2847
2848,data-2848
2849,data-2849
2850,data-2850
2851,data-2851
2852,data-2852
2853,data-2853
2854,data-2854
2855,data-2855
2856,data-2856
2857,data-2857
2858,data-2858
2859,data-2859
2860,data-2860
2861,data-2861
2862,data-2862
2863,data-2863
2864,data-2864
2865,data-2865
2866,data-2866
2867,data-2867
2868,data-2868
2869,data-2869
2870,data-2870
2871,data-2871
2872,data-2872
2873,data-2873
2874,data-2874
2875,data-2875
2876,data-2876
2877,data-2877
2878,data-2878
2879,data-2879
2880,data-2880
2881,data-2881
2882,data-2882
2883,data-2883
2884,data-2884
2885,data-2885
2886,data-2886
2887,data-2887
2888,data-2888
2889,data-2889
2890,data-2890
2891,data-2891
2892,data-2892
2893,data-2893
2894,data-2894
2895,data-2895
2896,data-2896
2897,data-2897
2898,data-2898
2899,data-2899
2900,data-2900
2901,data-2901
2902,data-2902
2903,data-2903
2904,data-2904
2905,data-2905
2906,data-2906
2907,data-2907
2908,data-2908
2909,data-2909
2910,data-2910
2911,data-2911
2912,data-2912
2913,data-2913
2914,data-2914
2915,data-2915
2916,data-2916
2917,data-2917
2918,data-2918
2919,data-2919
2920,data-2920
2921,data-2921
2922,data-2922
2923,data-2923
2924,data-2924
2925,data-2925
2926,data-2926
2927,data-2927
2928,data-2928
2929,data-2929
2930,data-2930
2931,data-2931
2932,data-2932
2933,data-2933
2934,data-2934
2935,data-2935
2936,data-2936
2937,data-2937
2938,data-2938
2939,data-2939
2940,data-2940
2941,data-2941
2942,data-2942
2943,data-2943
2944,data-2944
2945,data-2945
2946,data-2946
2947,data-2947
2948,data-2948
2949,data-2949
2950,data-2950
2951,data-2951
2952,data-2952
2953,data-2953
2954,data-2954
2955,data-2955
2956,data-2956
2957,data-2957
2958,data-2958
2959,data-2959
2960,data-2960
2961,data-2961
2962,data-2962
2963,data-2963
2964,data-2964
2965,data-2965
2966,data-2966
2967,data-2967
2968,data-2968
2969,data-2969
2970,data-2970
2971,data-2971
2972,data-2972
2973,data-2973
2974,data-2974
2975,data-2975
2976,data-2976
2977,data-2977
2978,data-2978
2979,data-2979
2980,data-2980
2981,data-2981
2982,data-2982
2983,data-2983
2984,data-2984
2985,data-2985
2986,data-2986
2987,data-2987
2988,data-2988
2989,data-2989
2990,data-2990
2991,data-2991
2992,data-2992
2993,data-2993
2994,data-2994
2995,data-2995
2996,data-2996
2997,data-2997
2998,data-2998
2999,data-2999
3000,data-3000
3001,data-3001
3002,data-3002
3003,data-3003
3004,data-3004
3005,data-3005
3006,data-3006
3007,data-3007
3008,data-3008
3009,data-3009
3010,data-3010
3011,data-3011
3012,data-3012
3013,data-3013
3014,data-3014
3015,data-3015
3016,data-3016
3017,data-3017
3018,data-3018
3019,data-3019
3020,data-3020
3021,data-3021
3022,data-3022
3023,data-3023
3024,data-3024
3025,data-3025
3026,data-3026
3027,data-3027
3028,data-3028
3029,data-3029
3030,data-3030
3031,data-3031
3032,data-3032
3033,data-3033
3034,data-3034
3035,data-3035
3036,data-3036
3037,data-3037
3038,data-3038
3039,data-3039
3040,data-3040
3041,data-3041
3042,data-3042
3043,data-3043
3044,data-3044
3045,data-3045
3046,data-3046
3047,data-3047
3048,data-3048
3049,data-3049
3050,data-3050
3051,data-3051
3052,data-3052
3053,data-3053
3054,data-3054
3055,data-3055
3056,data-3056
3057,data-3057
3058,data-3058
3059,data-3059
3060,data-3060
3061,data-3061
3062,data-3062
3063,data-3063
3064,data-3064
3065,data-3065
3066,data-3066
3067,data-3067
3068,data-3068
3069,data-3069
3070,data-3070
3071,data-3071
3072,data-3072
3073,data-3073
3074,data-3074
3075,data-3075
3076,data-3076
3077,data-3077
3078,data-3078
3079,data-3079
3080,data-3080
3081,data-3081
3082,data-3082
3083,data-3083
3084,data-3084
3085,data-3085
3086,data-3086
3087,data-3087
3088,data-3088
3089,data-3089
3090,data-3090
3091,data-3091
3092,data-3092
3093,data-3093
3094,data-3094
3095,data-3095
3096,data-3096
3097,data-3097
3098,data-3098
3099,data-3099
3100,data-3100
3101,data-3101
3102,data-3102
3103,data-3103
3104,data-3104
3105,data-3105
3106,data-3106
3107,data-3107
3108,data-3108
3109,data-3109
3110,data-3110
3111,data-3111
3112,data-3112
3113,data-3113
3114,data-3114
3115,data-3115
3116,data-3116
3117,data-3117
3118,data-3118
3119,data-3119
3120,data-3120
3121,data-3121
3122,data-3122
3123,data-3123
3124,data-3124
3125,data-3125
3126,data-3126
3127,data-3127
3128,data-3128
3129,data-3129
3130,data-3130
3131,data-3131
3132,data-3132
3133,data-3133
3134,data-3134
3135,data-3135
3136,data-3136
3137,data-3137
3138,data-3138
3139,data-3139
3140,data-3140
3141,data-3141
3142,data-3142
3143,data-3143
3144,data-3144
3145,data-3145
3146,data-3146
3147,data-3147
